(113, 91)
(111, 104)
(115, 91)
(107, 107)
(113, 100)
(109, 107)
(112, 92)
(115, 96)
(107, 101)
(108, 108)
(115, 92)
(112, 102)
(106, 105)
(109, 96)
(107, 108)
(106, 108)
(106, 109)
(106, 110)
(106, 111)
(105, 111)
(105, 112)
(105, 110)
(104, 110)
(106, 112)
(104, 112)
(104, 111)
(105, 109)
(104, 113)
(105, 113)
(104, 109)
(104, 114)
(107, 111)
(105, 108)
(106, 113)
(103, 113)
(107, 110)
(103, 112)
(107, 109)
(103, 111)
(105, 114)
(103, 110)
(108, 98)
(110, 106)
(107, 112)
(103, 114)
(103, 115)
(103, 116)
(102, 116)
(102, 117)
(102, 118)
(101, 118)
(103, 117)
(101, 117)
(101, 119)
(115, 95)
(102, 115)
(106, 104)
(111, 93)
(100, 119)
(104, 115)
(104, 108)
(101, 116)
(101, 120)
(104, 116)
(115, 93)
(102, 119)
(115, 97)
(100, 118)
(106, 106)
(100, 120)
(109, 108)
(113, 90)
(106, 107)
(107, 100)
(110, 94)
(114, 89)
(106, 103)
(105, 107)
(115, 94)
(111, 105)
(103, 109)
(112, 103)
(103, 118)
(114, 99)
(101, 115)
(108, 109)
(102, 114)
(100, 117)
(105, 115)
(104, 117)
(102, 120)
(112, 91)
(106, 114)
(110, 107)
(102, 113)
(106, 102)
(101, 121)
(99, 119)
(107, 113)
(103, 119)
(116, 89)
(108, 110)
(100, 121)
(100, 122)
(100, 123)
(99, 122)
(99, 123)
(99, 121)
(99, 124)
(116, 90)
(108, 111)
(100, 124)
(113, 101)
(115, 87)
(119, 85)
(116, 91)
(114, 88)
(108, 97)
(100, 116)
(104, 107)
(102, 112)
(117, 82)
(99, 120)
(102, 121)
(107, 99)
(101, 122)
(98, 122)
(109, 95)
(101, 123)
(116, 84)
(99, 125)
(118, 78)
(122, 81)
(98, 123)
(98, 124)
(103, 108)
(98, 125)
(102, 111)
(104, 118)
(98, 121)
(99, 118)
(111, 92)
(105, 106)
(109, 109)
(103, 120)
(105, 116)
(112, 104)
(101, 124)
(101, 114)
(111, 106)
(117, 88)
(117, 80)
(106, 115)
(118, 88)
(116, 92)
(108, 112)
(113, 89)
(110, 108)
(117, 81)
(100, 115)
(102, 110)
(115, 98)
(106, 101)
(100, 125)
(105, 105)
(98, 126)
(102, 122)
(114, 100)
(97, 123)
(99, 117)
(99, 126)
(104, 119)
(123, 80)
(99, 127)
(99, 128)
(99, 129)
(99, 130)
(99, 131)
(100, 131)
(101, 131)
(101, 130)
(102, 130)
(100, 130)
(102, 131)
(100, 132)
(101, 129)
(101, 132)
(102, 129)
(99, 132)
(103, 130)
(103, 129)
(98, 131)
(98, 132)
(102, 128)
(100, 129)
(99, 133)
(103, 131)
(100, 133)
(102, 132)
(103, 128)
(101, 128)
(98, 133)
(98, 134)
(98, 135)
(98, 136)
(98, 137)
(97, 137)
(97, 138)
(96, 138)
(96, 139)
(95, 139)
(95, 140)
(94, 140)
(94, 141)
(94, 142)
(93, 142)
(93, 143)
(95, 141)
(93, 141)
(92, 143)
(92, 144)
(96, 140)
(94, 139)
(94, 143)
(92, 142)
(93, 144)
(95, 142)
(95, 138)
(93, 140)
(91, 144)
(91, 145)
(96, 141)
(97, 139)
(91, 143)
(92, 141)
(97, 140)
(90, 145)
(90, 146)
(96, 137)
(94, 138)
(93, 145)
(94, 144)
(95, 137)
(93, 139)
(95, 143)
(91, 142)
(90, 144)
(96, 142)
(97, 141)
(92, 140)
(89, 146)
(98, 138)
(98, 139)
(96, 136)
(94, 137)
(98, 140)
(97, 136)
(91, 141)
(94, 145)
(93, 138)
(93, 146)
(95, 136)
(95, 144)
(90, 147)
(89, 147)
(92, 139)
(96, 143)
(97, 142)
(98, 141)
(99, 138)
(96, 135)
(99, 139)
(97, 135)
(99, 137)
(94, 136)
(91, 140)
(93, 147)
(89, 148)
(88, 148)
(88, 149)
(88, 150)
(87, 150)
(87, 151)
(94, 146)
(90, 148)
(93, 137)
(95, 145)
(95, 135)
(87, 149)
(99, 140)
(99, 136)
(88, 147)
(92, 138)
(93, 148)
(92, 148)
(92, 149)
(92, 150)
(96, 144)
(90, 141)
(89, 149)
(98, 142)
(97, 143)
(90, 149)
(93, 149)
(99, 141)
(86, 151)
(91, 146)
(100, 138)
(91, 139)
(92, 145)
(99, 135)
(97, 134)
(96, 134)
(100, 137)
(92, 151)
(94, 147)
(88, 151)
(94, 135)
(100, 139)
(93, 136)
(100, 136)
(95, 146)
(86, 150)
(93, 150)
(95, 134)
(86, 152)
(92, 137)
(96, 145)
(90, 140)
(100, 140)
(90, 150)
(89, 150)
(99, 134)
(97, 144)
(97, 133)
(99, 142)
(101, 133)
(100, 135)
(98, 143)
(94, 148)
(104, 129)
(91, 138)
(103, 127)
(102, 127)
(97, 132)
(104, 130)
(96, 133)
(104, 128)
(87, 152)
(98, 130)
(100, 134)
(94, 134)
(97, 131)
(89, 141)
(89, 142)
(89, 143)
(89, 144)
(88, 144)
(88, 145)
(88, 146)
(87, 146)
(87, 147)
(87, 148)
(88, 143)
(86, 148)
(86, 149)
(100, 141)
(93, 135)
(104, 127)
(101, 138)
(101, 137)
(85, 152)
(85, 153)
(100, 128)
(103, 132)
(102, 133)
(103, 126)
(93, 151)
(95, 147)
(94, 149)
(101, 136)
(104, 126)
(92, 136)
(101, 127)
(95, 133)
(101, 134)
(104, 131)
(90, 139)
(101, 139)
(91, 147)
(96, 146)
(96, 132)
(102, 126)
(105, 128)
(90, 142)
(101, 135)
(105, 129)
(105, 127)
(86, 153)
(98, 129)
(85, 151)
(104, 125)
(97, 130)
(88, 142)
(91, 137)
(97, 145)
(103, 125)
(105, 126)
(99, 143)
(96, 131)
(98, 144)
(86, 147)
(100, 127)
(105, 130)
(94, 150)
(100, 142)
(101, 140)
(101, 126)
(105, 125)
(87, 145)
(103, 133)
(89, 140)
(102, 125)
(93, 134)
(91, 148)
(102, 134)
(102, 123)
(94, 133)
(120, 85)
(103, 121)
(107, 114)
(104, 124)
(105, 117)
(97, 125)
(113, 102)
(105, 104)
(105, 124)
(100, 126)
(85, 149)
(85, 150)
(95, 132)
(98, 128)
(104, 132)
(101, 125)
(95, 148)
(97, 122)
(112, 90)
(97, 124)
(89, 145)
(98, 120)
(115, 86)
(110, 93)
(102, 124)
(106, 127)
(98, 127)
(97, 126)
(116, 93)
(114, 87)
(104, 106)
(97, 129)
(92, 135)
(102, 109)
(84, 153)
(84, 154)
(106, 116)
(103, 122)
(106, 126)
(103, 124)
(107, 98)
(101, 113)
(97, 121)
(90, 138)
(106, 128)
(98, 119)
(104, 120)
(103, 107)
(96, 130)
(99, 116)
(111, 107)
(108, 96)
(105, 103)
(101, 141)
(105, 118)
(102, 137)
(109, 110)
(97, 127)
(117, 89)
(121, 84)
(112, 105)
(106, 100)
(103, 123)
(108, 113)
(106, 125)
(96, 147)
(100, 114)
(97, 128)
(85, 154)
(105, 131)
(116, 96)
(116, 83)
(102, 138)
(117, 90)
(106, 129)
(119, 86)
(87, 143)
(87, 144)
(107, 115)
(94, 151)
(111, 91)
(102, 135)
(102, 136)
(86, 154)
(109, 94)
(106, 124)
(105, 123)
(117, 79)
(110, 109)
(98, 118)
(101, 112)
(104, 121)
(91, 149)
(113, 88)
(104, 123)
(116, 95)
(95, 131)
(116, 94)
(115, 99)
(113, 103)
(105, 119)
(96, 124)
(96, 125)
(88, 141)
(116, 97)
(96, 126)
(99, 115)
(89, 151)
(109, 111)
(88, 152)
(96, 123)
(122, 82)
(90, 143)
(97, 120)
(116, 81)
(116, 82)
(105, 102)
(96, 129)
(102, 108)
(97, 146)
(104, 122)
(91, 136)
(101, 111)
(103, 134)
(118, 89)
(104, 105)
(95, 149)
(106, 123)
(96, 128)
(96, 127)
(92, 146)
(99, 144)
(102, 139)
(100, 143)
(106, 117)
(119, 76)
(117, 91)
(111, 108)
(115, 85)
(114, 101)
(84, 155)
(96, 122)
(107, 126)
(98, 117)
(106, 130)
(87, 153)
(89, 139)
(112, 106)
(104, 133)
(94, 132)
(98, 145)
(108, 114)
(107, 125)
(105, 122)
(105, 120)
(84, 152)
(103, 106)
(101, 110)
(106, 99)
(112, 89)
(85, 148)
(93, 133)
(107, 127)
(100, 113)
(120, 68)
(120, 69)
(109, 112)
(107, 116)
(107, 97)
(110, 92)
(106, 118)
(105, 121)
(106, 122)
(101, 142)
(113, 104)
(91, 150)
(96, 121)
(95, 130)
(86, 146)
(114, 86)
(107, 124)
(117, 92)
(83, 155)
(83, 156)
(83, 157)
(119, 87)
(92, 152)
(91, 152)
(123, 81)
(97, 119)
(104, 104)
(105, 132)
(108, 95)
(105, 101)
(107, 123)
(118, 77)
(98, 116)
(90, 152)
(90, 153)
(120, 70)
(102, 140)
(92, 147)
(116, 80)
(110, 110)
(107, 128)
(99, 114)
(95, 126)
(95, 128)
(95, 127)
(95, 129)
(92, 134)
(90, 137)
(102, 107)
(115, 100)
(118, 90)
(106, 119)
(86, 155)
(83, 154)
(95, 125)
(86, 144)
(86, 145)
(83, 158)
(83, 159)
(83, 160)
(83, 161)
(82, 161)
(82, 162)
(82, 163)
(82, 164)
(81, 164)
(81, 165)
(81, 166)
(81, 167)
(81, 168)
(80, 168)
(80, 169)
(80, 170)
(80, 171)
(80, 172)
(79, 172)
(79, 173)
(79, 174)
(79, 175)
(82, 165)
(80, 167)
(81, 169)
(79, 176)
(78, 176)
(78, 177)
(78, 178)
